o_cbg,d_cbg,flow_w,Predict_flow
271230413022.0,270030516003.0,2.0,0.0
270530264042.0,270530266122.0,3.0,0.0
270370607311.0,270370607332.0,2.0,0.0
270030502082.0,270030508052.0,3.0,3.0
270370607482.0,270370607451.0,4.0,0.0
270530216022.0,270530264031.0,2.0,0.0
271630711022.0,270370608242.0,2.0,0.0
270370601053.0,270530267022.0,2.0,0.0
270030502082.0,270030508183.0,4.0,0.0
270030502192.0,270030502261.0,6.0,0.0
270030507063.0,270030511011.0,2.0,0.0
270370607451.0,270370608174.0,8.0,0.0
270030508064.0,270030508053.0,3.0,0.0
270530266121.0,270530267105.0,2.0,0.0
270030508054.0,270030508183.0,2.0,19.0
270030501161.0,270030502282.0,4.0,0.0
270030511032.0,270030512023.0,2.0,0.0
270530267141.0,270530271011.0,2.0,0.0
270370607112.0,271390803011.0,7.0,0.0
270370607414.0,271630704031.0,2.0,0.0
270530240043.0,270530269092.0,3.0,0.0
270530268123.0,270539800001.0,3.0,0.0
270370607391.0,270370608151.0,2.0,0.0
270530260062.0,270530260071.0,3.0,0.0
270030507063.0,270030508161.0,3.0,0.0
271630707032.0,271630705021.0,2.0,0.0
270030507103.0,270030507102.0,3.0,0.0
270370601022.0,270370601023.0,2.0,0.0
270530264042.0,270530267151.0,3.0,0.0
270190909003.0,270190909001.0,4.0,0.0
270030502301.0,270030502292.0,5.0,0.0
270030506022.0,270030501151.0,2.0,0.0
270370601041.0,270370601022.0,2.0,0.0
270530251002.0,271230327002.0,2.0,0.0
270030512032.0,270030513022.0,3.0,0.0
270190904022.0,270530240052.0,2.0,0.0
270530251003.0,270530269072.0,2.0,0.0
270030506093.0,270530267141.0,5.0,0.0
270030508131.0,270030506093.0,6.0,0.0
270370608281.0,270370608211.0,4.0,0.0
270370611062.0,270370611071.0,5.0,0.0
270530273003.0,270530266062.0,2.0,0.0
270030502202.0,270030506103.0,2.0,0.0
270530260051.0,270190911002.0,2.0,0.0
271230335001.0,271230305001.0,2.0,0.0
270530269064.0,270530269071.0,7.0,0.0
270370608174.0,270370607452.0,3.0,0.0
271230411042.0,270030512031.0,2.0,0.0
271230307031.0,271230406041.0,2.0,0.0
271230403022.0,270370611023.0,3.0,0.0
270530216012.0,270530265144.0,3.0,0.0
270370607322.0,270370607102.0,2.0,0.0
270370606041.0,270370607451.0,3.0,0.0
271230406041.0,271230359001.0,2.0,0.0
270370605072.0,270370605071.0,3.0,0.0
270370607414.0,270370607141.0,2.0,0.0
270370607111.0,270370607371.0,3.0,0.0
270530216021.0,270530265141.0,2.0,0.0
271630710103.0,271630712061.0,9.0,0.0
270370607112.0,270370608242.0,4.0,0.0
270530223023.0,270530248022.0,2.0,0.0
271630702031.0,271230424011.0,2.0,0.0
270530017002.0,270030502103.0,3.0,0.0
270030504021.0,270530269033.0,2.0,0.0
270030512032.0,270030507104.0,2.0,0.0
270030502082.0,270030505011.0,5.0,0.0
270530216022.0,270370609021.0,2.0,0.0
270530267085.0,270530267142.0,2.0,0.0
270030507104.0,270530268106.0,2.0,0.0
270190906011.0,270530265144.0,3.0,0.0
271230403021.0,271630709071.0,3.0,0.0
271630706012.0,270539800001.0,4.0,0.0
271390803013.0,271390803012.0,3.0,0.0
270370608263.0,270370608113.0,8.0,0.0
270530210011.0,270530230001.0,2.0,0.0
271390802022.0,270370608131.0,2.0,0.0
270190906011.0,270530260053.0,4.0,0.0
270370608191.0,270370607412.0,2.0,0.0
271230404021.0,271230347013.0,2.0,0.0
270030508064.0,270030508112.0,5.0,0.0
270190905032.0,270190905021.0,5.0,0.0
270030508111.0,270030510011.0,2.0,0.0
270530254013.0,270539800001.0,3.0,0.0
270530204001.0,270530202004.0,2.0,0.0
270530215031.0,270530211002.0,2.0,0.0
270030507043.0,270030508104.0,2.0,0.0
270530260221.0,270530260202.0,3.0,0.0
270030502332.0,270030508163.0,2.0,0.0
270030502271.0,270030505042.0,2.0,0.0
270190905011.0,270190909004.0,2.0,0.0
270530268163.0,270530202007.0,2.0,0.0
270190903011.0,270539800001.0,2.0,0.0
270370608263.0,270370608122.0,3.0,0.0
270370608173.0,270370608203.0,2.0,0.0
271230309002.0,271230317024.0,2.0,0.0
270030506054.0,270030508112.0,2.0,0.0
270530267081.0,270530269091.0,5.0,0.0
270530260202.0,271390810002.0,2.0,0.0
270530251002.0,270530220001.0,6.0,0.0
270030509011.0,270030508082.0,2.0,0.0
270530267105.0,270530212002.0,2.0,0.0
270530264021.0,270539800001.0,4.0,0.0
270370605054.0,270370611023.0,3.0,0.0
270030510012.0,270030508213.0,2.0,0.0
270370607112.0,270531044002.0,2.0,0.0
270190906011.0,270530260181.0,2.0,0.0
270030508112.0,270530268143.0,2.0,0.0
271230407032.0,270030502301.0,2.0,0.0
271230404022.0,271230406043.0,6.0,0.0
271630701032.0,270030502104.0,4.0,0.0
270030505011.0,270530269071.0,3.0,32.0
270030502292.0,270030502362.0,3.0,6.0
270030502321.0,270030501161.0,2.0,0.0
270370608132.0,270370608131.0,2.0,0.0
270030506093.0,270030508112.0,7.0,0.0
270530204001.0,270530267141.0,3.0,0.0
270030502282.0,270530269031.0,2.0,0.0
270530059021.0,270531259002.0,2.0,0.0
270190908005.0,271390802021.0,2.0,0.0
270530267104.0,270530267142.0,2.0,0.0
270190907011.0,270190904022.0,3.0,0.0
270530234002.0,270530267153.0,3.0,0.0
270530203012.0,270530268111.0,3.0,0.0
270030508112.0,270030513053.0,6.0,0.0
270030501091.0,270030501111.0,2.0,0.0
270030508102.0,270030508161.0,2.0,0.0
270030508135.0,270030508161.0,3.0,0.0
270030508112.0,270030508162.0,2.0,0.0
270370603021.0,270370601041.0,3.0,0.0
270370601013.0,270370601023.0,2.0,0.0
270030507112.0,270030508112.0,2.0,0.0
270190907021.0,270190909004.0,2.0,0.0
271230406044.0,271630701032.0,5.0,0.0
270370601051.0,270370606062.0,3.0,0.0
270030502291.0,270030508161.0,6.0,0.0
270030508064.0,270030508093.0,3.0,0.0
270370607412.0,270370608173.0,2.0,0.0
271390812003.0,271390809063.0,2.0,0.0
270030505051.0,270530268183.0,2.0,0.0
270030508064.0,270030508103.0,2.0,0.0
270370609042.0,270370608113.0,2.0,0.0
271230406012.0,271230406032.0,2.0,0.0
271230306022.0,271230311001.0,4.0,0.0
270370608113.0,270370609042.0,8.0,0.0
271630709122.0,271630709102.0,2.0,0.0
270030510011.0,271230408031.0,2.0,0.0
271390803011.0,271390809031.0,2.0,0.0
271630710103.0,271630710011.0,2.0,0.0
270030501071.0,270030501092.0,2.0,0.0
270370607253.0,270370607481.0,2.0,0.0
270190905032.0,270190911002.0,2.0,0.0
270370608122.0,271390803011.0,3.0,0.0
270531261003.0,271630701032.0,2.0,0.0
270530077002.0,270530248022.0,2.0,0.0
270530269071.0,270530269092.0,2.0,0.0
270530238022.0,270530240041.0,3.0,0.0
270370601041.0,270370601013.0,5.0,0.0
270530223023.0,270370611023.0,2.0,0.0
270530260192.0,270530264031.0,2.0,0.0
270030502082.0,270530267104.0,3.0,0.0
270370607102.0,270370607111.0,8.0,0.0
270370607322.0,270370607303.0,2.0,0.0
270530257011.0,270530240051.0,2.0,0.0
270530208041.0,270530268102.0,2.0,0.0
270370608142.0,270370608263.0,2.0,0.0
270370607251.0,270370607301.0,3.0,0.0
270370607251.0,270370607281.0,2.0,0.0
271630710012.0,271630712061.0,3.0,0.0
270030501082.0,270030502331.0,2.0,0.0
271230310001.0,271230317011.0,2.0,0.0
270030508112.0,271230369001.0,2.0,0.0
270370607351.0,270370607382.0,2.0,0.0
270530223023.0,270530235013.0,2.0,0.0
270530268123.0,270030502252.0,2.0,0.0
271390812003.0,270370607451.0,3.0,0.0
270030501161.0,270530269092.0,3.0,0.0
270030502351.0,270030508053.0,3.0,0.0
270370605062.0,270030507063.0,2.0,0.0
271630712072.0,271630712082.0,2.0,0.0
270190906011.0,270530263024.0,3.0,0.0
270370607112.0,270370607342.0,3.0,0.0
270530262011.0,270530266131.0,2.0,0.0
270370607112.0,270370608112.0,4.0,0.0
270370607102.0,270370608141.0,7.0,0.0
270370608152.0,270370608173.0,4.0,0.0
270530260051.0,270530260221.0,4.0,0.0
270370607371.0,270370607211.0,2.0,0.0
271230406041.0,271230406012.0,2.0,0.0
270370607211.0,270370607112.0,7.0,0.0
270030502082.0,270030508053.0,6.0,0.0
270530260192.0,270530260141.0,2.0,0.0
270030507121.0,270030506081.0,2.0,0.0
270530239021.0,270530267022.0,2.0,0.0
271630706011.0,271630704042.0,4.0,0.0
270190911002.0,270190903013.0,2.0,0.0
270370608291.0,270370608281.0,2.0,0.0
270030502202.0,270530269092.0,2.0,0.0
270370607112.0,270370607323.0,2.0,0.0
270530260192.0,270530267081.0,2.0,0.0
270030502082.0,270030507104.0,4.0,0.0
270190905021.0,270190905032.0,8.0,0.0
271630712072.0,271630710103.0,2.0,0.0
271630706022.0,271630707011.0,4.0,13.0
270530265092.0,270530271011.0,5.0,0.0
270190907021.0,271390803023.0,2.0,0.0
270530204001.0,270030511011.0,5.0,0.0
271630710102.0,271630710061.0,3.0,0.0
271390809031.0,270370607451.0,3.0,0.0
270530251002.0,270530260071.0,3.0,0.0
270370607391.0,270370608113.0,9.0,0.0
270370611051.0,270370611061.0,5.0,0.0
271230424012.0,271630710061.0,5.0,0.0
270370608281.0,270539800001.0,2.0,0.0
270370608231.0,270370608181.0,3.0,0.0
270530220001.0,270530259035.0,2.0,0.0
270530208011.0,270530268163.0,2.0,0.0
270030505011.0,270030506093.0,9.0,0.0
271230422011.0,271230416021.0,2.0,0.0
270030502301.0,271230401001.0,11.0,0.0
271630712063.0,271630712073.0,3.0,0.0
270030504012.0,270530267072.0,2.0,0.0
270530203043.0,270530204001.0,4.0,0.0
270370607211.0,271390803023.0,3.0,0.0
271230302014.0,270539800001.0,2.0,0.0
270370608174.0,270370608173.0,2.0,0.0
270530270012.0,270530267104.0,2.0,0.0
270190906011.0,270530260051.0,8.0,0.0
270370611061.0,270370611021.0,5.0,0.0
270030508112.0,270530267141.0,2.0,0.0
270030512061.0,270030507063.0,3.0,0.0
271390803012.0,271390803013.0,5.0,0.0
270530265092.0,270530266121.0,6.0,1.0
270370607371.0,271390802031.0,3.0,0.0
270030502201.0,270030502203.0,2.0,0.0
270190910002.0,270190906011.0,4.0,0.0
270370605061.0,270370611052.0,4.0,0.0
270030507104.0,270030507073.0,3.0,0.0
270370607111.0,270370607142.0,2.0,0.0
270530220001.0,271230419003.0,2.0,0.0
270030501093.0,270030508051.0,3.0,0.0
270370607111.0,270370608152.0,5.0,0.0
270190909004.0,270190904012.0,6.0,0.0
270530265142.0,270530220001.0,2.0,0.0
271630712072.0,271630710181.0,2.0,0.0
270030502204.0,270030506092.0,5.0,0.0
271230327001.0,271230404022.0,2.0,0.0
271230305003.0,271230304002.0,2.0,0.0
270030506021.0,270030506072.0,6.0,15.0
270030508054.0,270030502204.0,2.0,0.0
271230346011.0,270030502301.0,2.0,0.0
270370607271.0,270030508051.0,2.0,0.0
270030508112.0,270030512062.0,2.0,0.0
270030502103.0,270030516003.0,2.0,0.0
270530251002.0,270370607451.0,6.0,0.0
270190908003.0,270190909004.0,5.0,0.0
270370607171.0,270530262081.0,2.0,0.0
271390802022.0,271390803011.0,7.0,0.0
270530260202.0,270530270012.0,2.0,0.0
270370607412.0,270370608171.0,3.0,0.0
270370607251.0,270370607292.0,4.0,0.0
270530240043.0,270530267153.0,2.0,0.0
271630707011.0,271630707042.0,2.0,0.0
270030502181.0,270030502252.0,2.0,0.0
271630712092.0,271630714001.0,2.0,0.0
270030502163.0,270030501161.0,2.0,0.0
270030506093.0,270030506074.0,4.0,0.0
271630709062.0,271630709061.0,2.0,0.0
270531039002.0,271230417003.0,2.0,0.0
270370611051.0,270370610011.0,4.0,0.0
270030505051.0,270030501071.0,4.0,0.0
271230314002.0,271230316003.0,2.0,0.0
270530233002.0,270531074001.0,2.0,0.0
270530267022.0,270530267143.0,2.0,0.0
270190910003.0,270190907012.0,2.0,0.0
270530268123.0,270530268183.0,4.0,0.0
270190910004.0,270190909004.0,2.0,0.0
270539800001.0,270370607251.0,4.0,0.0
270030501082.0,270030501111.0,2.0,0.0
270530204001.0,270530203022.0,2.0,0.0
270190904021.0,270190904011.0,2.0,0.0
270030508064.0,270030507044.0,2.0,0.0
271230355001.0,270370607172.0,2.0,0.0
270030512012.0,270030512031.0,2.0,0.0
270370601051.0,270370601041.0,17.0,0.0
270531040005.0,271230310001.0,2.0,0.0
270190907013.0,270190908002.0,3.0,0.0
271230413021.0,271230424011.0,3.0,0.0
270530220001.0,270530266132.0,3.0,0.0
271230405021.0,270030502301.0,5.0,0.0
270370607112.0,270370605072.0,2.0,0.0
271230347013.0,271630710012.0,3.0,0.0
270030507063.0,270030508213.0,3.0,0.0
271390803012.0,270190908005.0,2.0,0.0
270030506093.0,270030506072.0,4.0,0.0
270530267022.0,270530267061.0,2.0,0.0
270030508212.0,270030508051.0,3.0,0.0
270539800001.0,271230421021.0,2.0,0.0
270030508112.0,270030502291.0,3.0,0.0
270030506093.0,270030501111.0,3.0,0.0
270370607452.0,270370607322.0,3.0,0.0
270190910003.0,270530260202.0,2.0,0.0
270030508113.0,270030507102.0,2.0,0.0
270530229014.0,270530269092.0,2.0,0.0
270370608122.0,270370607251.0,2.0,0.0
270530220001.0,270530232003.0,3.0,0.0
270030502301.0,271630710181.0,2.0,0.0
270530267022.0,270530267072.0,4.0,22.0
270370605054.0,270539800001.0,2.0,0.0
270190903021.0,270190903011.0,15.0,0.0
270530267121.0,270530266131.0,2.0,0.0
270530256051.0,270530229013.0,2.0,0.0
270530215054.0,270530268123.0,2.0,0.0
270030502222.0,270030502152.0,3.0,0.0
270030504023.0,270530267104.0,3.0,0.0
270530268123.0,270530268232.0,3.0,0.0
271630706012.0,271630705021.0,2.0,0.0
270030508092.0,270030508213.0,3.0,0.0
271230316003.0,271230311003.0,3.0,0.0
270530260202.0,270370608281.0,3.0,0.0
270030506091.0,270030508082.0,2.0,0.0
270030508051.0,270030507063.0,3.0,0.0
270030502082.0,270030506072.0,3.0,0.0
270530251002.0,271390803023.0,5.0,0.0
270030510012.0,271230406043.0,2.0,0.0
270370607292.0,270370608281.0,3.0,0.0
270030501102.0,270030508161.0,4.0,0.0
270030502301.0,271230406033.0,2.0,0.0
270190909001.0,271390808001.0,3.0,0.0
270539800001.0,270370608203.0,4.0,0.0
270370607331.0,270370607333.0,3.0,0.0
270370611023.0,270370611083.0,2.0,0.0
270370608151.0,270370607111.0,2.0,0.0
270530267143.0,270530267141.0,7.0,0.0
270030505053.0,270030501081.0,2.0,0.0
270530228021.0,270530268123.0,2.0,0.0
270370607101.0,270370607093.0,6.0,0.0
270030502151.0,270030502272.0,2.0,0.0
270190904022.0,270530260192.0,2.0,0.0
270530260192.0,270530267104.0,2.0,0.0
270530240051.0,270530266124.0,2.0,0.0
270530202003.0,270030506021.0,2.0,0.0
270030507104.0,271230414003.0,2.0,0.0
270370608231.0,270370607102.0,2.0,0.0
270030508131.0,270030509012.0,3.0,0.0
270530271011.0,270530271012.0,2.0,0.0
271230404022.0,271630704063.0,3.0,0.0
270530260071.0,270530260163.0,2.0,0.0
270030502171.0,270030502211.0,3.0,0.0
271390809031.0,271390809043.0,2.0,0.0
270370607452.0,270370609042.0,2.0,0.0
270190904012.0,270190912012.0,2.0,0.0
270530267081.0,270190903021.0,3.0,0.0
270030507063.0,270030507104.0,6.0,0.0
270530268123.0,270030508112.0,3.0,0.0
270530240051.0,270030510023.0,2.0,0.0
270539800001.0,270530267104.0,4.0,0.0
270370605022.0,270370605093.0,2.0,0.0
270539800001.0,271390812001.0,2.0,0.0
270030502204.0,270030506103.0,2.0,0.0
270370607271.0,270370608253.0,5.0,0.0
270030508061.0,270030506093.0,2.0,0.0
270530208041.0,270530214001.0,5.0,0.0
270030502331.0,270030502372.0,4.0,0.0
270530251002.0,270530268222.0,2.0,0.0
270370608141.0,270370609021.0,3.0,0.0
270530264042.0,271230411052.0,2.0,0.0
270370611022.0,271630710171.0,3.0,0.0
270030508051.0,270030508191.0,3.0,0.0
270530267141.0,270530267105.0,13.0,0.0
270370605061.0,270370606032.0,3.0,0.0
270370601041.0,271230325004.0,3.0,0.0
270530220001.0,270530219001.0,7.0,0.0
270030502301.0,271230402001.0,4.0,0.0
270030511011.0,270530202003.0,2.0,0.0
270030502202.0,270030502172.0,6.0,8.0
270530265071.0,271230407041.0,2.0,0.0
270370607171.0,270530253023.0,2.0,0.0
270370601042.0,270370602021.0,3.0,0.0
270530221011.0,270530222001.0,2.0,0.0
271630712061.0,271630710031.0,2.0,0.0
270530266131.0,270530265144.0,2.0,0.0
270370607441.0,270370607171.0,2.0,0.0
270030508163.0,271630701032.0,3.0,0.0
270370601051.0,271630712083.0,4.0,0.0
270030502163.0,270030502151.0,3.0,0.0
270530236001.0,270530241003.0,2.0,0.0
270030506091.0,270030507121.0,3.0,0.0
270530265092.0,270530264021.0,2.0,0.0
271230304003.0,271230347013.0,3.0,0.0
270530269092.0,270530267022.0,2.0,0.0
270030502213.0,270030502352.0,2.0,0.0
270030506021.0,270030507042.0,2.0,0.0
270370608174.0,271630710171.0,2.0,0.0
270190904011.0,270190903013.0,2.0,0.0
270370605071.0,271230307033.0,3.0,0.0
271630712062.0,271630712061.0,4.0,0.0
270030508131.0,271230406043.0,2.0,0.0
270530120031.0,270530267141.0,3.0,0.0
270030501081.0,270030501102.0,7.0,0.0
270030502321.0,270030502301.0,8.0,0.0
270370607271.0,270370607102.0,3.0,0.0
270030510023.0,270030511011.0,2.0,0.0
270530254033.0,270530256011.0,3.0,0.0
270530240043.0,270370607391.0,5.0,0.0
270030502204.0,270030505054.0,2.0,0.0
270370607171.0,270530081001.0,2.0,0.0
270370605061.0,271630712063.0,2.0,0.0
270030505042.0,270030502251.0,2.0,0.0
270370601051.0,271630710062.0,2.0,0.0
270370607112.0,270370607262.0,2.0,0.0
271390803012.0,271390809031.0,3.0,0.0
270030508131.0,270030508112.0,8.0,0.0
270539800001.0,270530256011.0,2.0,0.0
270370607452.0,270370608251.0,2.0,0.0
270030508131.0,270030508051.0,3.0,0.0
270530219001.0,270530208041.0,2.0,0.0
270030511032.0,270030512031.0,2.0,0.0
270190904022.0,270530275032.0,3.0,0.0
270530266052.0,270530267071.0,2.0,0.0
270370611021.0,270370611083.0,3.0,0.0
271230307023.0,271230305003.0,2.0,0.0
270030502282.0,270030502082.0,6.0,0.0
270530204001.0,270530203021.0,3.0,0.0
270370607271.0,271630701032.0,2.0,0.0
270370603011.0,271630710012.0,2.0,0.0
270370607351.0,270370608281.0,4.0,0.0
270190908002.0,270190909003.0,2.0,0.0
270030508135.0,270030508162.0,3.0,0.0
270370610041.0,270370610052.0,2.0,0.0
270190906011.0,270190911002.0,5.0,0.0
270530220001.0,270530264024.0,3.0,0.0
270190901002.0,270190901001.0,7.0,0.0
270530265092.0,270530271013.0,4.0,0.0
270530203022.0,270530265071.0,2.0,0.0
270530246002.0,270530269092.0,2.0,0.0
270370607271.0,270370610042.0,4.0,0.0
271230334001.0,271230347022.0,2.0,0.0
271390803012.0,270539800001.0,3.0,0.0
270370606062.0,271630712061.0,2.0,0.0
271230347022.0,271230307032.0,2.0,0.0
270530264043.0,270530266061.0,2.0,0.0
270190910003.0,270530260073.0,2.0,0.0
270190909004.0,270030512031.0,2.0,0.0
270030504011.0,270030502272.0,5.0,28.0
270030504021.0,270030504022.0,3.0,0.0
270530240041.0,270539800001.0,2.0,0.0
271630710181.0,271630709092.0,4.0,0.0
270190909004.0,270190909001.0,8.0,0.0
271390803021.0,271390808002.0,4.0,0.0
270190907013.0,270190909004.0,3.0,0.0
270030508074.0,270030501082.0,2.0,0.0
270190907012.0,270190912022.0,3.0,0.0
270030508161.0,270030512061.0,2.0,0.0
270030501082.0,270030501141.0,3.0,6.0
270370608131.0,270370608211.0,3.0,0.0
270370607261.0,271390806002.0,2.0,0.0
270530240031.0,270530260202.0,2.0,0.0
270030502082.0,270030502104.0,3.0,0.0
270370605055.0,270370605053.0,2.0,0.0
271630712081.0,271630712092.0,3.0,0.0
270370607211.0,270030502372.0,3.0,0.0
270030513051.0,270030508135.0,2.0,0.0
270030505042.0,270030506021.0,2.0,0.0
270530251002.0,271630704051.0,2.0,0.0
271230402002.0,271230405042.0,6.0,0.0
270030502242.0,270030502231.0,2.0,0.0
270530106002.0,270530236001.0,3.0,1.0
271230347013.0,271230316003.0,2.0,0.0
270030505011.0,270030502213.0,2.0,0.0
270030506093.0,270030505051.0,4.0,0.0
270190902002.0,270190903012.0,13.0,0.0
270370607253.0,270530257013.0,3.0,0.0
270530213001.0,270531028002.0,2.0,0.0
271230404022.0,271230406041.0,3.0,0.0
270530265144.0,270530266062.0,3.0,0.0
270030506092.0,270530269092.0,4.0,0.0
270030501093.0,270030501071.0,5.0,0.0
270030502103.0,271230401001.0,2.0,0.0
270370607371.0,270370607092.0,3.0,0.0
271230404022.0,271230424024.0,2.0,0.0
270530269091.0,270030508161.0,2.0,0.0
270530240062.0,270530240052.0,2.0,0.0
270530256051.0,270530260221.0,2.0,0.0
270530267105.0,270530265092.0,9.0,0.0
270530208011.0,270530203012.0,2.0,0.0
270530264042.0,270530267081.0,3.0,0.0
271230307025.0,271230424024.0,2.0,0.0
270030502331.0,270030502161.0,7.0,0.0
270370607162.0,270370610042.0,2.0,0.0
270030508213.0,270030508132.0,4.0,0.0
270530264042.0,270530202003.0,2.0,0.0
270370605051.0,270370611051.0,2.0,0.0
270190904022.0,270530262053.0,2.0,0.0
270030507063.0,271630701032.0,2.0,0.0
270530260073.0,270530262012.0,2.0,0.0
270530202007.0,270030511011.0,2.0,0.0
270190903021.0,270530275013.0,2.0,0.0
270530268091.0,270530267081.0,2.0,0.0
270370607351.0,270370608252.0,2.0,0.0
270190908002.0,270190903012.0,3.0,0.0
270190911002.0,270190907013.0,2.0,0.0
270530265091.0,270530265071.0,2.0,0.0
270530260202.0,270539800001.0,3.0,0.0
270370607171.0,270530120034.0,2.0,0.0
270190907012.0,270530260212.0,6.0,0.0
270530001022.0,270030513022.0,3.0,0.0
270370608203.0,270370609051.0,4.0,0.0
270530220001.0,270531258001.0,2.0,0.0
270370607482.0,270370607102.0,2.0,0.0
271230405031.0,271230406044.0,4.0,0.0
270370607171.0,270530260071.0,3.0,0.0
271230347013.0,271630712083.0,4.0,0.0
270530264032.0,270530264031.0,3.0,0.0
270030513053.0,270030512061.0,3.0,0.0
270370607391.0,271390802011.0,2.0,0.0
270030507104.0,270030508183.0,2.0,0.0
270530240041.0,270531258001.0,3.0,0.0
270370608151.0,270370609042.0,2.0,0.0
270030502331.0,270030502371.0,11.0,0.0
270030501081.0,270030501101.0,2.0,0.0
270030502281.0,270030502191.0,2.0,0.0
270531040005.0,271230424012.0,2.0,0.0
271630709063.0,271630710103.0,2.0,0.0
270030505051.0,270030501152.0,2.0,0.0
270530237001.0,270530237004.0,6.0,0.0
270530237001.0,270530235011.0,3.0,0.0
270030511011.0,270030511021.0,2.0,3.0
271230402002.0,271230401005.0,4.0,0.0
270530220001.0,270530272031.0,5.0,0.0
270030505051.0,270030502202.0,5.0,0.0
270190904011.0,270190903021.0,14.0,0.0
270370610042.0,271230366003.0,2.0,0.0
271230347013.0,270370601051.0,3.0,0.0
270370605022.0,270370603014.0,2.0,0.0
270530230001.0,271630701031.0,2.0,0.0
270030506093.0,270530268144.0,3.0,0.0
270530260071.0,270530267104.0,2.0,0.0
270530210011.0,270530210013.0,2.0,0.0
270370607112.0,270370610041.0,2.0,0.0
270030502081.0,270030506093.0,3.0,0.0
271230347022.0,271230374032.0,2.0,0.0
271390802011.0,271390802012.0,2.0,0.0
270370608171.0,270370608181.0,2.0,0.0
271630701063.0,271630701032.0,3.0,0.0
270530267143.0,270530271022.0,3.0,0.0
270190902002.0,270190901003.0,2.0,0.0
270030508212.0,270030508161.0,2.0,0.0
270030506021.0,270030505011.0,2.0,0.0
270370608122.0,270370608161.0,4.0,0.0
